00001730425120190131382000710650000092017100720171107201901310000000082,902017100720171107201901310000000082,900000000109530,080425100010000000000,000000000000,000000000000,000000000000,00
00001740425120190131382000710650000092017103020171130201901310000000005,752017103020171130201901310000000005,750000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001750425120190131382000710650000092017113020171230201901310000000036,602017113020171230201901310000000036,600000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001760425120190131382000710650000092017123020180130201901310000000036,602017123020180130201901310000000036,600000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001770425120190131382000710650000092018010120180201201901310000000625,362018010120180201201901310000000625,360000000167272,930425100010000000000,000000000000,000000000000,000000000000,00
00001780425120190131382000710650000092018011420180214201901310000000520,522018011420180214201901310000000520,520000000105870,010425100010000000000,000000000000,000000000000,000000000000,00
00001790425120190131382000710650000092018021520180315201901310000000148,752018021520180315201901310000000148,750000000218290,690425100010000000000,000000000000,000000000000,000000000000,00
00001800425120190131382000710650000092018031020180410201901310000000316,882018031020180410201901310000000316,880000000192280,090425100020000000000,000000000000,000000000000,000000000000,00
00001810425120190131382000710650000092018031220180412201901310000000080,642018031220180412201901310000000080,640000000013633,260425100010000000000,000000000000,000000000000,000000000000,00
00001820425120190131382000710650000092018031820180418201901310000000959,432018031820180418201901310000000959,430000000116006,170425100010000000000,000000000000,000000000000,000000000000,00
00001830425120190131382000710650000092018033020180430201901310000000036,602018033020180430201901310000000036,600000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001840425120190131382000710650000092018041020180510201901310000000172,432018041020180510201901310000000172,430000000070750,000425100010000000000,000000000000,000000000000,000000000000,00
00001850425120190131382000710650000092018042820180528201901310000000123,872018042820180528201901310000000123,870000000104212,550425100010000000000,000000000000,000000000000,000000000000,00
00001860425120190131382000710650000092018043020180530201901310000000036,602018043020180530201901310000000036,600000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001870425120190131382000710650000092018050220180602201901310000000104,552018050220180602201901310000000104,550000000057533,890425100010000000000,000000000000,000000000000,000000000000,00
00001880425120190131382000710650000092018050420180604201901310000000098,802018050420180604201901310000000098,800000000025088,590425100020000000000,000000000000,000000000000,000000000000,00
00001890425120190131382000710650000092018050620180606201901310000000061,052018050620180606201901310000000061,050000000030011,650425100010000000000,000000000000,000000000000,000000000000,00
00001900425120190131382000710650000092018051020180610201901310000000203,542018051020180610201901310000000203,540000000079655,590425100020000000000,000000000000,000000000000,000000000000,00
00001910425120190131382000710650000092018051420180614201901310000000061,322018051420180614201901310000000061,320000000030151,460425100010000000000,000000000000,000000000000,000000000000,00
00001920425120190131382000710650000092018052820180628201901310000000194,142018052820180628201901310000000194,140000000050786,960425100010000000000,000000000000,000000000000,000000000000,00
00001930425120190131382000710650000092018053020180630201901310000000265,002018053020180630201901310000000265,000000000069779,260425100020000000000,000000000000,000000000000,000000000000,00
00001940425120190131382000710650000092018060220180702201901310000000104,552018060220180702201901310000000104,550000000057533,890425100010000000000,000000000000,000000000000,000000000000,00
00001950425120190131382000710650000092018060420180704201901310000000031,822018060420180704201901310000000031,820000000009073,460425100010000000000,000000000000,000000000000,000000000000,00
